OK,63,68,690,63,2014-10-01T01:40:00,1,28072017,158355
OK,63,68,690,63,2014-10-01T01:45:00,0,28072460,158355
OK,62,69,690,62,2014-10-01T01:50:00,1,28072909,158355
OK,57,75,690,57,2014-10-01T01:55:00,2,28073356,158355
OK,55,78,690,55,2014-10-01T02:05:00,3,28074122,158355
OK,55,78,690,55,2014-10-01T02:10:00,3,28074571,158355
OK,55,78,690,55,2014-10-01T02:15:00,0,28075011,158355
OK,55,78,690,55,2014-10-01T02:20:00,0,28075460,158355
OK,70,61,690,70,2014-10-01T02:25:00,2,28075909,158355
OK,75,57,690,75,2014-10-01T02:30:00,4,28076292,158355
OK,68,63,690,68,2014-10-01T02:35:00,3,28076741,158355
OK,45,95,690,45,2014-10-01T02:40:00,1,28077190,158355
OK,44,97,690,44,2014-10-01T02:45:00,2,28077639,158355
OK,35,122,690,35,2014-10-01T02:50:00,5,28078042,158355
OK,55,78,690,55,2014-10-01T02:55:00,5,28078491,158355
OK,71,60,690,71,2014-10-01T03:00:00,2,28078936,158355
OK,63,68,690,63,2014-10-01T03:05:00,2,28079384,158355
OK,51,84,690,51,2014-10-01T03:10:00,1,28079827,158355
OK,76,56,690,76,2014-10-01T03:15:00,1,28080276,158355
OK,65,66,690,65,2014-10-01T03:20:00,2,28080610,158355
OK,58,74,690,58,2014-10-01T03:25:00,3,28081059,158355
OK,58,74,690,58,2014-10-01T03:30:00,4,28081508,158355
OK,53,81,690,53,2014-10-01T03:35:00,3,28081955,158355
OK,46,93,690,46,2014-10-01T03:40:00,3,28082404,158355
OK,47,91,690,47,2014-10-01T03:45:00,2,28082837,158355
OK,45,95,690,45,2014-10-01T03:50:00,4,28083269,158355
OK,45,95,690,45,2014-10-01T03:55:00,3,28083718,158355
OK,43,100,690,43,2014-10-01T04:00:00,2,28084167,158355
OK,45,95,690,45,2014-10-01T04:05:00,3,28084608,158355
OK,57,75,690,57,2014-10-01T04:10:00,3,28085033,158355
OK,57,75,690,57,2014-10-01T04:15:00,5,28085482,158355
OK,57,75,690,57,2014-10-01T04:20:00,11,28085927,158355
OK,55,78,690,55,2014-10-01T04:25:00,10,28086376,158355
OK,49,87,690,49,2014-10-01T04:30:00,7,28086818,158355
OK,50,86,690,50,2014-10-01T04:35:00,10,28087267,158355
OK,53,81,690,53,2014-10-01T04:40:00,8,28087712,158355
OK,52,82,690,52,2014-10-01T04:45:00,7,28088161,158355
OK,53,81,690,53,2014-10-01T04:50:00,14,28088585,158355
OK,58,74,690,58,2014-10-01T04:55:00,9,28089034,158355
OK,54,79,690,54,2014-10-01T05:00:00,5,28089464,158355
OK,54,79,690,54,2014-10-01T05:05:00,12,28089913,158355
OK,55,78,690,55,2014-10-01T05:10:00,10,28090362,158355
OK,53,81,690,53,2014-10-01T05:15:00,12,28090706,158355
OK,51,84,690,51,2014-10-01T05:20:00,18,28091155,158355
OK,53,81,690,53,2014-10-01T05:25:00,18,28091604,158355
OK,54,79,690,54,2014-10-01T05:30:00,14,28092021,158355
OK,59,72,690,59,2014-10-01T05:35:00,13,28092470,158355
OK,65,66,690,65,2014-10-01T05:40:00,14,28092914,158355
OK,75,57,690,75,2014-10-01T05:45:00,15,28093355,158355
OK,71,60,690,71,2014-10-01T05:50:00,23,28093786,158355
OK,65,66,690,65,2014-10-01T05:55:00,16,28094235,158355
OK,59,72,690,59,2014-10-01T06:00:00,15,28094646,158355
OK,59,72,690,59,2014-10-01T06:05:00,11,28095091,158355
OK,53,81,690,53,2014-10-01T06:10:00,15,28095538,158355
OK,49,87,690,49,2014-10-01T06:15:00,12,28095987,158355
OK,47,91,690,47,2014-10-01T06:20:00,8,28096400,158355
OK,52,82,690,52,2014-10-01T06:25:00,16,28096849,158355
OK,52,82,690,52,2014-10-01T06:30:00,10,28097283,158355
OK,50,86,690,50,2014-10-01T06:35:00,12,28097732,158355
OK,50,86,690,50,2014-10-01T06:40:00,15,28098181,158355
OK,47,91,690,47,2014-10-01T06:45:00,10,28098618,158355
OK,51,84,690,51,2014-10-01T06:50:00,11,28099062,158355
OK,51,84,690,51,2014-10-01T06:55:00,11,28099510,158355
OK,51,84,690,51,2014-10-01T07:00:00,10,28099853,158355
OK,55,78,690,55,2014-10-01T07:10:00,10,28100609,158355
OK,44,97,690,44,2014-10-01T07:15:00,2,28101058,158355
OK,51,84,690,51,2014-10-01T07:20:00,8,28101429,158355
OK,50,86,690,50,2014-10-01T07:25:00,12,28101878,158355
OK,47,91,690,47,2014-10-01T07:30:00,7,28102314,158355
OK,52,82,690,52,2014-10-01T07:35:00,9,28102763,158355
OK,45,95,690,45,2014-10-01T07:40:00,9,28103190,158355
OK,48,89,690,48,2014-10-01T07:45:00,11,28103637,158355
OK,51,84,690,51,2014-10-01T07:50:00,8,28104082,158355
OK,49,87,690,49,2014-10-01T07:55:00,6,28104527,158355
OK,50,86,690,50,2014-10-01T08:00:00,12,28104968,158355
OK,48,89,690,48,2014-10-01T08:05:00,8,28105413,158355
OK,52,82,690,52,2014-10-01T08:10:00,8,28105853,158355
OK,59,72,690,59,2014-10-01T08:15:00,3,28106302,158355
OK,45,95,690,45,2014-10-01T08:20:00,3,28106739,158355
OK,49,87,690,49,2014-10-01T08:25:00,5,28107145,158355
OK,53,81,690,53,2014-10-01T08:30:00,8,28107577,158355
OK,53,81,690,53,2014-10-01T08:35:00,7,28108026,158355
OK,54,79,690,54,2014-10-01T08:40:00,7,28108465,158355
OK,50,86,690,50,2014-10-01T08:45:00,5,28108914,158355
OK,46,93,690,46,2014-10-01T08:50:00,3,28109342,158355
OK,51,84,690,51,2014-10-01T08:55:00,7,28109791,158355
OK,54,79,690,54,2014-10-01T09:00:00,11,28110134,158355
OK,55,78,690,55,2014-10-01T09:05:00,9,28110583,158355
OK,54,79,690,54,2014-10-01T09:10:00,7,28111006,158355
OK,57,75,690,57,2014-10-01T09:15:00,10,28111455,158355
OK,56,76,690,56,2014-10-01T09:20:00,7,28111884,158355
OK,56,76,690,56,2014-10-01T09:25:00,4,28112333,158355
OK,56,76,690,56,2014-10-01T09:30:00,8,28112674,158355
OK,54,79,690,54,2014-10-01T09:35:00,10,28113123,158355
OK,53,81,690,53,2014-10-01T09:40:00,10,28113547,158355
OK,58,74,690,58,2014-10-01T09:45:00,3,28113996,158355
OK,63,68,690,63,2014-10-01T09:50:00,0,28114428,158355
OK,56,76,690,56,2014-10-01T10:00:00,8,28115231,158355
OK,59,72,690,59,2014-10-01T10:05:00,10,28115680,158355
OK,57,75,690,57,2014-10-01T10:10:00,13,28116092,158355
OK,57,75,690,57,2014-10-01T10:15:00,13,28116541,158355
OK,49,87,690,49,2014-10-01T10:20:00,4,28116949,158355
OK,50,86,690,50,2014-10-01T10:25:00,4,28117398,158355
OK,50,86,690,50,2014-10-01T10:30:00,2,28117823,158355
OK,60,71,690,60,2014-10-01T10:35:00,5,28118272,158355
OK,52,82,690,52,2014-10-01T10:40:00,8,28118717,158355
OK,53,81,690,53,2014-10-01T10:45:00,11,28119164,158355
OK,56,76,690,56,2014-10-01T10:50:00,8,28119608,158355
OK,46,93,690,46,2014-10-01T10:55:00,3,28120056,158355
OK,48,89,690,48,2014-10-01T11:00:00,6,28120504,158355
OK,57,75,690,57,2014-10-01T11:05:00,5,28120953,158355
OK,55,78,690,55,2014-10-01T11:10:00,4,28121336,158355
OK,49,87,690,49,2014-10-01T11:15:00,9,28121785,158355
OK,54,79,690,54,2014-10-01T11:20:00,9,28122223,158355
OK,55,78,690,55,2014-10-01T11:25:00,7,28122672,158355
OK,55,78,690,55,2014-10-01T11:30:00,14,28123113,158355
OK,55,78,690,55,2014-10-01T11:35:00,12,28123562,158355
OK,55,78,690,55,2014-10-01T11:40:00,13,28123994,158355
OK,55,78,690,55,2014-10-01T11:45:00,11,28124443,158355
OK,50,86,690,50,2014-10-01T11:50:00,5,28124845,158355
OK,59,72,690,59,2014-10-01T11:55:00,11,28125294,158355
OK,55,78,690,55,2014-10-01T12:00:00,13,28125723,158355
OK,53,81,690,53,2014-10-01T12:05:00,10,28126172,158355
OK,52,82,690,52,2014-10-01T12:10:00,10,28126524,158355
OK,55,78,690,55,2014-10-01T12:15:00,10,28126973,158355
OK,56,76,690,56,2014-10-01T12:20:00,11,28127422,158355
OK,54,79,690,54,2014-10-01T12:25:00,10,28127871,158355
OK,48,89,690,48,2014-10-01T12:30:00,13,28128299,158355
OK,50,86,690,50,2014-10-01T12:35:00,14,28128748,158355
OK,54,79,690,54,2014-10-01T12:40:00,12,28129183,158355
OK,48,89,690,48,2014-10-01T12:45:00,7,28129632,158355
OK,52,82,690,52,2014-10-01T12:50:00,19,28130066,158355
OK,50,86,690,50,2014-10-01T12:55:00,16,28130515,158355
OK,48,89,690,48,2014-10-01T13:00:00,18,28130943,158355
OK,49,87,690,49,2014-10-01T13:05:00,16,28131392,158355
OK,49,87,690,49,2014-10-01T13:10:00,12,28131829,158355
OK,46,93,690,46,2014-10-01T13:15:00,11,28132278,158355
OK,46,93,690,46,2014-10-01T13:20:00,13,28132716,158355
OK,46,93,690,46,2014-10-01T13:25:00,12,28133163,158355
OK,52,82,690,52,2014-10-01T13:30:00,9,28133601,158355
OK,52,82,690,52,2014-10-01T13:35:00,4,28134050,158355
OK,56,76,690,56,2014-10-01T13:40:00,11,28134489,158355
OK,55,78,690,55,2014-10-01T13:45:00,11,28134938,158355
OK,52,82,690,52,2014-10-01T13:50:00,11,28135357,158355
OK,52,82,690,52,2014-10-01T13:55:00,8,28135806,158355
OK,55,78,690,55,2014-10-01T14:00:00,11,28136243,158355
OK,55,78,690,55,2014-10-01T14:05:00,11,28136692,158355
OK,56,76,690,56,2014-10-01T14:10:00,11,28137132,158355
OK,52,82,690,52,2014-10-01T14:15:00,11,28137581,158355
OK,48,89,690,48,2014-10-01T14:20:00,15,28138015,158355
OK,51,84,690,51,2014-10-01T14:25:00,18,28138464,158355
OK,54,79,690,54,2014-10-01T14:30:00,18,28138892,158355
OK,51,84,690,51,2014-10-01T14:35:00,13,28139341,158355
OK,62,69,690,62,2014-10-01T14:40:00,12,28139752,158355
OK,60,71,690,60,2014-10-01T14:45:00,11,28140201,158355
OK,55,78,690,55,2014-10-01T14:50:00,11,28140643,158355
OK,55,78,690,55,2014-10-01T14:55:00,13,28141091,158355
OK,55,78,690,55,2014-10-01T15:00:00,9,28141518,158355
OK,46,93,690,46,2014-10-01T15:05:00,7,28141967,158355
OK,49,87,690,49,2014-10-01T15:10:00,8,28142395,158355
OK,47,91,690,47,2014-10-01T15:15:00,10,28142844,158355
OK,46,93,690,46,2014-10-01T15:20:00,10,28143271,158355
OK,44,97,690,44,2014-10-01T15:25:00,4,28143720,158355
OK,40,107,690,40,2014-10-01T15:30:00,4,28144168,158355
OK,35,122,690,35,2014-10-01T15:35:00,2,28144617,158355
OK,50,86,690,50,2014-10-01T15:40:00,2,28145038,158355
OK,50,86,690,50,2014-10-01T15:45:00,5,28145452,158355
OK,53,81,690,53,2014-10-01T15:50:00,9,28145901,158355
OK,60,71,690,60,2014-10-01T15:55:00,4,28146350,158355
OK,47,91,690,47,2014-10-01T16:00:00,4,28146799,158355
