OK,80,105,646,80,2014-10-01T01:40:00,2,28071973,158446
OK,96,87,646,96,2014-10-01T01:45:00,1,28072416,158446
OK,91,92,646,91,2014-10-01T01:50:00,5,28072865,158446
OK,107,78,646,107,2014-10-01T01:55:00,5,28073312,158446
OK,104,81,646,104,2014-10-01T02:00:00,9,28073759,158446
OK,95,88,646,95,2014-10-01T02:05:00,7,28074078,158446
OK,95,88,646,95,2014-10-01T02:10:00,4,28074527,158446
OK,99,85,646,99,2014-10-01T02:15:00,5,28074967,158446
OK,102,82,646,102,2014-10-01T02:20:00,6,28075416,158446
OK,89,94,646,89,2014-10-01T02:25:00,2,28075865,158446
OK,95,88,646,95,2014-10-01T02:30:00,2,28076248,158446
OK,94,89,646,94,2014-10-01T02:35:00,1,28076697,158446
OK,111,76,646,111,2014-10-01T02:40:00,3,28077146,158446
OK,97,87,646,97,2014-10-01T02:45:00,7,28077595,158446
OK,97,87,646,97,2014-10-01T02:50:00,5,28077998,158446
OK,99,85,646,99,2014-10-01T02:55:00,2,28078447,158446
OK,103,81,646,103,2014-10-01T03:00:00,6,28078892,158446
OK,103,81,646,103,2014-10-01T03:05:00,7,28079340,158446
OK,102,82,646,102,2014-10-01T03:10:00,3,28079783,158446
OK,98,86,646,98,2014-10-01T03:15:00,11,28080232,158446
OK,101,83,646,101,2014-10-01T03:20:00,7,28080566,158446
OK,96,87,646,96,2014-10-01T03:25:00,12,28081015,158446
OK,96,87,646,96,2014-10-01T03:30:00,9,28081464,158446
OK,96,87,646,96,2014-10-01T03:35:00,11,28081911,158446
OK,101,83,646,101,2014-10-01T03:40:00,13,28082360,158446
OK,101,83,646,101,2014-10-01T03:45:00,15,28082793,158446
OK,101,83,646,101,2014-10-01T03:50:00,17,28083225,158446
OK,96,87,646,96,2014-10-01T03:55:00,21,28083674,158446
OK,97,87,646,97,2014-10-01T04:00:00,16,28084123,158446
OK,102,82,646,102,2014-10-01T04:05:00,14,28084564,158446
OK,97,87,646,97,2014-10-01T04:10:00,22,28084989,158446
OK,98,86,646,98,2014-10-01T04:15:00,24,28085438,158446
OK,99,85,646,99,2014-10-01T04:20:00,25,28085883,158446
OK,96,87,646,96,2014-10-01T04:25:00,20,28086332,158446
OK,96,87,646,96,2014-10-01T04:30:00,19,28086774,158446
OK,80,105,646,80,2014-10-01T04:35:00,30,28087223,158446
OK,82,102,646,82,2014-10-01T04:40:00,32,28087668,158446
OK,95,88,646,95,2014-10-01T04:45:00,19,28088117,158446
OK,97,87,646,97,2014-10-01T04:50:00,34,28088541,158446
OK,85,99,646,85,2014-10-01T04:55:00,34,28088990,158446
OK,80,105,646,80,2014-10-01T05:00:00,23,28089420,158446
OK,96,87,646,96,2014-10-01T05:05:00,31,28089869,158446
OK,87,97,646,87,2014-10-01T05:10:00,30,28090318,158446
OK,81,104,646,81,2014-10-01T05:15:00,35,28090662,158446
OK,83,101,646,83,2014-10-01T05:20:00,29,28091111,158446
OK,83,101,646,83,2014-10-01T05:25:00,31,28091560,158446
OK,84,100,646,84,2014-10-01T05:30:00,36,28091977,158446
OK,82,102,646,82,2014-10-01T05:35:00,45,28092426,158446
OK,85,99,646,85,2014-10-01T05:40:00,52,28092870,158446
OK,85,99,646,85,2014-10-01T05:45:00,45,28093311,158446
OK,79,106,646,79,2014-10-01T05:50:00,36,28093742,158446
OK,78,108,646,78,2014-10-01T05:55:00,27,28094191,158446
OK,79,106,646,79,2014-10-01T06:00:00,27,28094602,158446
OK,79,106,646,79,2014-10-01T06:05:00,29,28095047,158446
OK,77,109,646,77,2014-10-01T06:10:00,33,28095494,158446
OK,80,105,646,80,2014-10-01T06:15:00,39,28095943,158446
OK,77,109,646,77,2014-10-01T06:20:00,45,28096356,158446
OK,78,108,646,78,2014-10-01T06:25:00,31,28096805,158446
OK,79,106,646,79,2014-10-01T06:30:00,31,28097239,158446
OK,82,102,646,82,2014-10-01T06:35:00,48,28097688,158446
OK,83,101,646,83,2014-10-01T06:40:00,37,28098137,158446
OK,82,102,646,82,2014-10-01T06:45:00,33,28098574,158446
OK,81,104,646,81,2014-10-01T06:50:00,43,28099018,158446
OK,76,111,646,76,2014-10-01T06:55:00,34,28099466,158446
OK,82,102,646,82,2014-10-01T07:00:00,34,28099809,158446
OK,92,91,646,92,2014-10-01T07:05:00,37,28100258,158446
OK,93,90,646,93,2014-10-01T07:10:00,30,28100565,158446
OK,81,104,646,81,2014-10-01T07:15:00,29,28101014,158446
OK,83,101,646,83,2014-10-01T07:20:00,40,28101385,158446
OK,83,101,646,83,2014-10-01T07:25:00,45,28101834,158446
OK,79,106,646,79,2014-10-01T07:30:00,32,28102270,158446
OK,78,108,646,78,2014-10-01T07:35:00,27,28102719,158446
OK,80,105,646,80,2014-10-01T07:40:00,35,28103146,158446
OK,76,111,646,76,2014-10-01T07:45:00,37,28103593,158446
OK,95,88,646,95,2014-10-01T07:50:00,39,28104038,158446
OK,95,88,646,95,2014-10-01T07:55:00,40,28104483,158446
OK,98,86,646,98,2014-10-01T08:00:00,42,28104924,158446
OK,107,78,646,107,2014-10-01T08:05:00,31,28105369,158446
OK,96,87,646,96,2014-10-01T08:10:00,21,28105809,158446
OK,85,99,646,85,2014-10-01T08:15:00,22,28106258,158446
OK,93,90,646,93,2014-10-01T08:20:00,35,28106695,158446
OK,85,99,646,85,2014-10-01T08:25:00,26,28107101,158446
OK,77,109,646,77,2014-10-01T08:30:00,24,28107533,158446
OK,85,99,646,85,2014-10-01T08:35:00,16,28107982,158446
OK,97,87,646,97,2014-10-01T08:40:00,20,28108421,158446
OK,81,104,646,81,2014-10-01T08:45:00,13,28108870,158446
OK,78,108,646,78,2014-10-01T08:50:00,17,28109298,158446
OK,82,102,646,82,2014-10-01T08:55:00,34,28109747,158446
OK,95,88,646,95,2014-10-01T09:00:00,31,28110090,158446
OK,97,87,646,97,2014-10-01T09:05:00,24,28110539,158446
OK,99,85,646,99,2014-10-01T09:10:00,19,28110962,158446
OK,80,105,646,80,2014-10-01T09:15:00,16,28111411,158446
OK,92,91,646,92,2014-10-01T09:20:00,17,28111840,158446
OK,95,88,646,95,2014-10-01T09:25:00,23,28112289,158446
OK,81,104,646,81,2014-10-01T09:30:00,27,28112630,158446
OK,82,102,646,82,2014-10-01T09:35:00,34,28113079,158446
OK,82,102,646,82,2014-10-01T09:40:00,31,28113503,158446
OK,92,91,646,92,2014-10-01T09:45:00,22,28113952,158446
OK,90,93,646,90,2014-10-01T09:50:00,10,28114384,158446
OK,94,89,646,94,2014-10-01T09:55:00,17,28114833,158446
OK,84,100,646,84,2014-10-01T10:00:00,25,28115187,158446
OK,76,111,646,76,2014-10-01T10:05:00,30,28115636,158446
OK,82,102,646,82,2014-10-01T10:10:00,27,28116048,158446
OK,93,90,646,93,2014-10-01T10:15:00,27,28116497,158446
OK,80,105,646,80,2014-10-01T10:20:00,26,28116905,158446
OK,77,109,646,77,2014-10-01T10:25:00,23,28117354,158446
OK,82,102,646,82,2014-10-01T10:30:00,23,28117779,158446
OK,81,104,646,81,2014-10-01T10:35:00,26,28118228,158446
OK,75,112,646,75,2014-10-01T10:40:00,26,28118673,158446
OK,75,112,646,75,2014-10-01T10:45:00,27,28119120,158446
OK,77,109,646,77,2014-10-01T10:50:00,23,28119564,158446
OK,78,108,646,78,2014-10-01T10:55:00,31,28120012,158446
OK,73,115,646,73,2014-10-01T11:00:00,31,28120460,158446
OK,74,114,646,74,2014-10-01T11:05:00,20,28120909,158446
OK,74,114,646,74,2014-10-01T11:10:00,20,28121292,158446
OK,82,102,646,82,2014-10-01T11:15:00,32,28121741,158446
OK,83,101,646,83,2014-10-01T11:20:00,31,28122179,158446
OK,78,108,646,78,2014-10-01T11:25:00,46,28122628,158446
OK,78,108,646,78,2014-10-01T11:30:00,48,28123069,158446
OK,87,97,646,87,2014-10-01T11:35:00,36,28123518,158446
OK,88,95,646,88,2014-10-01T11:40:00,27,28123950,158446
OK,77,109,646,77,2014-10-01T11:45:00,28,28124399,158446
OK,83,101,646,83,2014-10-01T11:50:00,32,28124801,158446
OK,95,88,646,95,2014-10-01T11:55:00,25,28125250,158446
OK,81,104,646,81,2014-10-01T12:00:00,17,28125679,158446
OK,81,104,646,81,2014-10-01T12:05:00,22,28126128,158446
OK,84,100,646,84,2014-10-01T12:10:00,22,28126480,158446
OK,77,109,646,77,2014-10-01T12:15:00,22,28126929,158446
OK,78,108,646,78,2014-10-01T12:20:00,30,28127378,158446
OK,81,104,646,81,2014-10-01T12:25:00,29,28127827,158446
OK,88,95,646,88,2014-10-01T12:30:00,38,28128255,158446
OK,81,104,646,81,2014-10-01T12:35:00,37,28128704,158446
OK,78,108,646,78,2014-10-01T12:40:00,30,28129139,158446
OK,78,108,646,78,2014-10-01T12:45:00,31,28129588,158446
OK,74,114,646,74,2014-10-01T12:50:00,32,28130022,158446
OK,75,112,646,75,2014-10-01T12:55:00,33,28130471,158446
OK,74,114,646,74,2014-10-01T13:00:00,35,28130899,158446
OK,74,114,646,74,2014-10-01T13:05:00,34,28131348,158446
OK,76,111,646,76,2014-10-01T13:10:00,32,28131785,158446
OK,89,94,646,89,2014-10-01T13:15:00,38,28132234,158446
OK,82,102,646,82,2014-10-01T13:20:00,42,28132672,158446
OK,76,111,646,76,2014-10-01T13:25:00,41,28133119,158446
OK,79,106,646,79,2014-10-01T13:30:00,46,28133557,158446
OK,76,111,646,76,2014-10-01T13:35:00,46,28134006,158446
OK,78,108,646,78,2014-10-01T13:40:00,29,28134445,158446
OK,83,101,646,83,2014-10-01T13:45:00,50,28134894,158446
OK,81,104,646,81,2014-10-01T13:50:00,52,28135313,158446
OK,81,104,646,81,2014-10-01T13:55:00,44,28135762,158446
OK,80,105,646,80,2014-10-01T14:00:00,51,28136199,158446
OK,79,106,646,79,2014-10-01T14:05:00,43,28136648,158446
OK,78,108,646,78,2014-10-01T14:10:00,52,28137088,158446
OK,76,111,646,76,2014-10-01T14:15:00,46,28137537,158446
OK,78,108,646,78,2014-10-01T14:20:00,55,28137971,158446
OK,78,108,646,78,2014-10-01T14:25:00,55,28138420,158446
OK,75,112,646,75,2014-10-01T14:30:00,46,28138848,158446
OK,76,111,646,76,2014-10-01T14:35:00,43,28139297,158446
OK,75,112,646,75,2014-10-01T14:40:00,52,28139708,158446
OK,75,112,646,75,2014-10-01T14:45:00,46,28140157,158446
OK,77,109,646,77,2014-10-01T14:50:00,51,28140599,158446
OK,78,108,646,78,2014-10-01T14:55:00,58,28141048,158446
OK,76,111,646,76,2014-10-01T15:00:00,55,28141474,158446
OK,73,115,646,73,2014-10-01T15:05:00,34,28141923,158446
OK,82,102,646,82,2014-10-01T15:10:00,37,28142351,158446
OK,81,104,646,81,2014-10-01T15:15:00,41,28142800,158446
OK,73,115,646,73,2014-10-01T15:20:00,43,28143227,158446
OK,72,117,646,72,2014-10-01T15:25:00,46,28143676,158446
OK,72,117,646,72,2014-10-01T15:30:00,43,28144124,158446
OK,73,115,646,73,2014-10-01T15:35:00,35,28144573,158446
OK,88,95,646,88,2014-10-01T15:40:00,30,28144994,158446
OK,80,105,646,80,2014-10-01T15:45:00,30,28145408,158446
OK,71,118,646,71,2014-10-01T15:50:00,27,28145857,158446
OK,74,114,646,74,2014-10-01T15:55:00,28,28146306,158446
OK,71,118,646,71,2014-10-01T16:00:00,26,28146755,158446
OK,75,112,646,75,2014-10-01T16:05:00,23,28147163,158446
OK,83,101,646,83,2014-10-01T16:10:00,20,28147607,158446
OK,77,109,646,77,2014-10-01T16:15:00,27,28148056,158446
OK,77,109,646,77,2014-10-01T16:20:00,26,28148457,158446
OK,77,109,646,77,2014-10-01T16:25:00,19,28148906,158446
OK,76,111,646,76,2014-10-01T16:30:00,17,28149345,158446
OK,79,106,646,79,2014-10-01T16:35:00,23,28149794,158446
OK,83,101,646,83,2014-10-01T16:40:00,25,28150220,158446
OK,89,94,646,89,2014-10-01T16:45:00,18,28150669,158446
OK,78,108,646,78,2014-10-01T16:50:00,26,28151087,158446
OK,74,114,646,74,2014-10-01T16:55:00,23,28151536,158446
OK,70,120,646,70,2014-10-01T17:05:00,11,28151985,158446
OK,78,108,646,78,2014-10-01T17:10:00,17,28152434,158446
OK,78,108,646,78,2014-10-01T17:15:00,23,28152880,158446
OK,79,106,646,79,2014-10-01T17:20:00,14,28153327,158446
OK,77,109,646,77,2014-10-01T17:25:00,10,28153776,158446
OK,76,111,646,76,2014-10-01T17:30:00,11,28154186,158446
OK,90,93,646,90,2014-10-01T17:35:00,11,28154635,158446
OK,88,95,646,88,2014-10-01T17:40:00,16,28155077,158446
OK,74,114,646,74,2014-10-01T17:45:00,11,28155525,158446
OK,72,117,646,72,2014-10-01T17:50:00,11,28155943,158446
OK,90,93,646,90,2014-10-01T17:55:00,16,28156392,158446
OK,84,100,646,84,2014-10-01T18:00:00,21,28156840,158446
OK,81,104,646,81,2014-10-01T18:05:00,12,28157279,158446
OK,72,117,646,72,2014-10-01T18:10:00,7,28157709,158446
OK,65,129,646,65,2014-10-01T18:15:00,8,28158157,158446
OK,71,118,646,71,2014-10-01T18:20:00,8,28158601,158446
OK,77,109,646,77,2014-10-01T18:25:00,8,28159047,158446
OK,78,108,646,78,2014-10-01T18:30:00,9,28159493,158446
OK,89,94,646,89,2014-10-01T18:35:00,14,28159828,158446
OK,95,88,646,95,2014-10-01T18:40:00,13,28160277,158446
OK,73,115,646,73,2014-10-01T18:45:00,12,28160726,158446
OK,74,114,646,74,2014-10-01T18:50:00,10,28161164,158446
OK,74,114,646,74,2014-10-01T18:55:00,5,28161613,158446
OK,76,111,646,76,2014-10-01T19:00:00,16,28162030,158446
OK,77,109,646,77,2014-10-01T19:05:00,15,28162479,158446
OK,74,114,646,74,2014-10-01T19:10:00,7,28162873,158446
OK,71,118,646,71,2014-10-01T19:15:00,9,28163312,158446
OK,73,115,646,73,2014-10-01T19:20:00,10,28163760,158446
OK,89,94,646,89,2014-10-01T19:25:00,12,28164209,158446
OK,95,88,646,95,2014-10-01T19:30:00,16,28164640,158446
OK,93,90,646,93,2014-10-01T19:35:00,11,28165089,158446
OK,69,122,646,69,2014-10-01T19:40:00,14,28165514,158446
OK,79,106,646,79,2014-10-01T19:45:00,18,28165962,158446
OK,73,115,646,73,2014-10-01T19:50:00,8,28166403,158446
OK,76,111,646,76,2014-10-01T19:55:00,7,28166765,158446
OK,68,124,646,68,2014-10-01T20:00:00,6,28167214,158446
OK,70,120,646,70,2014-10-01T20:05:00,9,28167643,158446
OK,79,106,646,79,2014-10-01T20:10:00,5,28168076,158446
OK,95,88,646,95,2014-10-01T20:15:00,5,28168525,158446
OK,81,104,646,81,2014-10-01T20:20:00,10,28168970,158446
OK,80,105,646,80,2014-10-01T20:25:00,11,28169419,158446
OK,74,114,646,74,2014-10-01T20:30:00,8,28169867,158446
OK,87,97,646,87,2014-10-01T20:35:00,8,28170293,158446
OK,96,87,646,96,2014-10-01T20:40:00,7,28170738,158446
OK,98,86,646,98,2014-10-01T20:45:00,5,28171186,158446
OK,88,95,646,88,2014-10-01T20:50:00,9,28171623,158446
OK,100,84,646,100,2014-10-01T20:55:00,9,28172069,158446
OK,95,88,646,95,2014-10-01T21:00:00,5,28172517,158446
OK,70,120,646,70,2014-10-01T21:05:00,7,28172963,158446
OK,69,122,646,69,2014-10-01T21:10:00,6,28173409,158446
OK,77,109,646,77,2014-10-01T21:15:00,5,28173858,158446
OK,79,106,646,79,2014-10-01T21:20:00,7,28174299,158446
OK,92,91,646,92,2014-10-01T21:25:00,4,28174748,158446
OK,79,106,646,79,2014-10-01T21:30:00,5,28175174,158446
OK,79,106,646,79,2014-10-01T21:35:00,5,28175570,158446
OK,69,122,646,69,2014-10-01T21:40:00,5,28176019,158446
OK,96,87,646,96,2014-10-01T21:45:00,8,28176468,158446
OK,101,83,646,101,2014-10-01T21:50:00,10,28176917,158446
OK,100,84,646,100,2014-10-01T21:55:00,6,28177273,158446
OK,95,88,646,95,2014-10-01T22:00:00,0,28177713,158446
OK,105,80,646,105,2014-10-01T22:05:00,5,28178159,158446
OK,98,86,646,98,2014-10-01T22:10:00,8,28178608,158446
OK,96,87,646,96,2014-10-01T22:15:00,3,28179055,158446
OK,86,98,646,86,2014-10-01T22:20:00,2,28179489,158446
OK,74,114,646,74,2014-10-01T22:25:00,2,28179932,158446
OK,91,92,646,91,2014-10-01T22:30:00,2,28180379,158446
OK,85,99,646,85,2014-10-01T22:35:00,2,28180777,158446
OK,83,101,646,83,2014-10-01T22:40:00,3,28181226,158446
OK,90,93,646,90,2014-10-01T22:45:00,2,28181650,158446
OK,98,86,646,98,2014-10-01T22:50:00,1,28182098,158446
OK,98,86,646,98,2014-10-01T22:55:00,0,28182545,158446
OK,98,86,646,98,2014-10-01T23:00:00,0,28182994,158446
OK,98,86,646,98,2014-10-01T23:05:00,0,28183411,158446
OK,98,86,646,98,2014-10-01T23:10:00,0,28183844,158446
OK,112,75,646,112,2014-10-01T23:15:00,1,28184289,158446
OK,66,127,646,66,2014-10-01T23:20:00,4,28184738,158446
OK,99,85,646,99,2014-10-01T23:25:00,7,28185173,158446
OK,74,114,646,74,2014-10-01T23:30:00,4,28185621,158446
OK,97,87,646,97,2014-10-01T23:40:00,4,28186444,158446
OK,97,87,646,97,2014-10-01T23:45:00,2,28186893,158446
OK,96,87,646,96,2014-10-01T23:55:00,3,28187733,158446
OK,98,86,646,98,2014-10-02T00:00:00,2,28188182,158446
OK,98,86,646,98,2014-10-02T00:05:00,2,28188622,158446
OK,95,88,646,95,2014-10-02T00:10:00,2,28189059,158446
OK,98,86,646,98,2014-10-02T00:15:00,1,28189508,158446
OK,98,86,646,98,2014-10-02T00:20:00,2,28189930,158446
OK,100,84,646,100,2014-10-02T00:25:00,0,28190376,158446
OK,100,84,646,100,2014-10-02T00:30:00,0,28190732,158446
OK,98,86,646,98,2014-10-02T00:35:00,9,28191181,158446
OK,98,86,646,98,2014-10-02T00:40:00,0,28191630,158446
OK,94,89,646,94,2014-10-02T00:45:00,0,28191936,158446
OK,94,89,646,94,2014-10-02T00:50:00,0,28192385,158446
OK,94,89,646,94,2014-10-02T00:55:00,0,28192818,158446
OK,99,85,646,99,2014-10-02T01:00:00,5,28193242,158446
OK,94,89,646,94,2014-10-02T01:05:00,0,28193629,158446
